Customer_ID,Recency,Complain,NumWebPurchases,NumStorePurchases,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
9120,80,0,4,9,747,10,161,65,40,42
5252,80,0,2,3,16,12,18,7,1,13
5959,80,0,3,5,158,0,23,0,0,18
7441,80,0,2,12,958,159,447,20,0,31
4271,80,0,4,6,46,35,69,84,41,66
4095,80,0,4,6,167,37,64,49,34,116
8852,80,0,8,11,387,126,342,0,45,180
7698,81,0,4,4,152,3,22,2,5,7
4174,81,0,2,4,97,1,19,2,0,11
3182,81,0,5,3,96,1,79,7,1,79
193,81,0,1,2,0,0,2,3,3,8
5229,81,0,1,3,30,1,8,0,0,3
5555,81,0,0,0,1,1,1,1,1,1
7732,81,0,7,10,293,0,124,179,97,52
310,81,0,4,9,330,5,159,36,27,16
6261,81,0,3,10,270,31,88,11,48,22
6274,81,0,8,6,1076,16,417,42,48,16
1655,81,0,1,3,16,3,15,2,1,11
2740,81,0,2,4,62,1,16,3,2,6
4328,81,0,2,3,5,1,7,17,14,11
17,81,0,6,7,637,47,237,12,19,76
9153,81,0,7,10,418,61,428,80,51,10
520,81,0,1,2,3,3,7,6,2,9
8372,81,0,1,2,3,3,7,6,2,9
73,81,0,0,3,14,0,3,0,0,1
2002,81,0,5,5,587,51,932,180,34,86
6059,81,0,11,4,986,36,168,16,0,108
11166,81,0,6,4,229,5,56,3,2,20
6257,81,0,7,7,255,43,134,37,14,24
9224,81,0,8,5,825,8,53,11,0,242
8732,81,0,7,10,1298,0,70,37,14,42
955,81,0,4,4,167,2,44,6,2,19
4910,81,0,11,13,1132,134,384,175,134,115
564,81,0,8,9,746,8,125,11,8,8
8931,82,0,11,10,812,99,431,237,149,33
1998,82,0,2,3,34,6,21,11,4,8
1250,82,0,2,3,34,6,21,11,4,8
8397,82,0,1,2,18,0,5,0,0,11
9672,82,0,1,3,8,3,9,19,4,22
2125,82,0,3,8,194,61,480,225,112,30
5975,82,0,2,3,37,0,17,0,0,3
983,82,0,6,3,110,29,92,28,10,145
9938,82,0,4,6,519,17,813,27,173,51
4385,82,0,3,3,23,0,15,0,2,7
1612,82,0,3,3,23,0,15,0,2,7
803,82,0,0,2,12,0,5,0,0,4
10675,82,0,9,5,909,11,218,0,0,23
7004,82,0,3,2,24,3,26,7,1,23
4432,82,0,2,3,2,3,20,6,11,9
5079,82,0,2,3,71,1,16,0,0,9
4475,82,0,7,9,1315,22,780,145,0,178
10868,82,0,3,10,344,45,654,104,11,114
6742,82,1,1,2,2,2,1,3,1,2
5692,82,0,1,3,1,4,3,8,9,7
339,82,0,9,5,462,0,24,6,0,4
10398,82,0,1,2,1,6,2,8,2,12
8017,83,0,2,3,22,0,19,6,5,3
3722,83,0,2,3,31,1,8,0,0,8
7326,83,0,1,3,34,1,19,2,7,0
2416,83,0,2,9,789,25,420,16,38,0
1878,83,0,2,3,4,6,8,6,3,10
5278,83,0,6,5,307,26,360,138,31,40
5734,83,0,2,4,46,4,36,2,2,1
4370,83,0,2,4,18,1,32,6,3,28
8405,83,0,4,5,135,25,51,23,25,46
7617,83,0,2,5,67,5,61,3,8,19
10339,83,0,4,4,161,0,22,0,0,24
6376,83,0,4,8,191,56,139,51,8,100
2150,83,0,8,4,860,28,409,73,56,56
7386,83,0,1,3,17,0,14,7,3,2
3006,83,0,1,3,17,0,14,7,3,2
11088,83,0,4,4,1396,0,322,46,35,17
5185,83,0,4,5,199,66,315,97,174,41
3523,83,0,5,8,583,34,309,0,22,125
55,83,0,7,9,509,0,65,7,11,5
3807,83,0,9,9,473,21,176,19,21,56
2453,83,0,5,12,526,28,135,10,21,99
7787,83,0,5,12,526,28,135,10,21,99
2230,84,0,3,3,27,2,14,0,0,0
8146,84,0,1,2,30,0,8,2,0,14
988,84,0,6,7,410,0,592,147,22,22
4832,84,0,2,2,6,5,17,3,24,46
3152,84,0,2,3,15,10,19,8,17,20
11188,84,0,2,3,15,10,19,8,17,20
361,84,0,1,2,5,1,7,2,1,4
5939,84,0,3,3,43,5,28,7,6,33
9349,84,0,6,11,693,21,118,110,147,42
819,84,0,6,13,508,124,249,50,38,134
10120,84,0,3,6,116,6,82,6,6,41
4541,84,0,3,6,116,6,82,6,6,41
2456,84,0,2,5,80,4,46,0,17,2
2516,84,0,1,2,22,2,10,6,4,34
11013,84,0,2,6,336,28,282,184,54,54
9988,84,0,6,13,553,25,142,65,67,8
1627,84,0,5,9,408,61,109,48,122,41
1490,84,0,10,8,675,0,85,10,7,77
6710,84,0,2,4,68,1,13,3,5,13
7375,84,0,8,4,297,7,79,0,11,182
10144,84,0,8,4,297,7,79,0,11,182
3138,84,0,7,6,1324,27,119,71,108,27
1440,84,0,9,9,367,17,241,104,188,232
4200,85,0,4,6,167,2,62,24,13,7
4998,85,0,4,4,292,30,415,63,33,200
7321,85,0,4,4,292,30,415,63,33,200
8663,85,0,1,2,11,0,3,0,0,1
1958,85,0,8,9,582,0,65,0,0,13
6963,85,0,2,10,675,11,400,15,45,11
1065,85,0,5,5,557,129,984,193,37,18
2712,85,0,6,10,184,178,178,103,39,33
6049,85,0,7,11,1142,51,415,90,69,37
6605,85,0,9,6,504,13,131,8,0,26
11181,85,0,0,0,2,1,2,1,1,1
5234,85,0,1,3,12,5,25,0,9,30
5253,85,0,4,4,145,13,46,17,2,4
11148,85,0,1,2,2,1,4,3,1,2
6289,85,0,3,4,135,0,10,0,4,36
9743,85,0,11,8,1449,89,161,69,35,107
9209,85,0,4,13,829,138,430,60,92,15
6417,85,0,4,13,829,138,430,60,92,15
7937,86,0,3,3,10,7,25,6,3,7
6488,86,0,3,2,76,0,7,0,0,16
3194,86,0,4,10,412,12,546,78,182,0
231,86,0,2,3,24,0,7,0,0,1
9697,86,0,7,8,335,42,127,28,5,5
4676,86,0,9,8,612,91,520,258,107,107
8079,86,0,2,3,3,1,8,23,2,18
10032,86,0,3,3,3,5,14,2,12,17
10505,86,0,3,7,741,19,154,50,9,28
2005,86,0,2,4,22,3,30,0,5,15
6940,86,0,3,3,100,1,39,6,1,76
2304,86,0,6,12,625,7,99,10,22,7
3170,86,0,4,6,389,66,408,37,57,85
10466,86,0,1,4,24,2,20,2,2,10
7325,86,0,1,3,23,0,11,2,1,3
455,86,0,4,4,102,9,63,2,9,24
7592,86,0,4,4,102,9,63,2,9,24
4547,86,0,1,3,6,2,9,2,1,5
6825,86,0,1,2,13,0,3,0,0,0
2961,86,0,6,4,175,10,110,54,6,27
8700,86,0,2,3,7,7,14,7,16,15
2278,86,0,2,3,4,17,19,30,24,39
10703,86,0,3,2,57,0,27,0,0,36
9,86,0,3,2,57,0,27,0,0,36
2804,86,0,3,2,57,0,27,0,0,36
4915,86,0,5,12,176,72,98,136,21,229
3010,87,0,4,8,957,153,612,99,95,153
4279,87,0,1,3,15,4,10,3,4,18
2564,87,0,3,4,111,3,28,2,6,15
1137,87,0,4,7,398,190,537,61,156,37
5084,87,0,6,13,445,53,213,104,98,151
7094,87,0,6,13,445,53,213,104,98,151
6327,87,0,2,6,565,32,435,28,32,54
6131,87,0,4,8,141,70,106,72,19,23
5798,87,0,2,8,445,37,359,98,28,18
10379,87,0,5,9,327,9,122,19,14,83
606,87,0,1,2,6,1,2,2,0,4
7801,87,0,5,11,197,107,227,7,59,131
2445,87,0,2,3,38,1,24,0,0,0
5346,87,0,3,3,25,5,19,7,0,23
550,87,0,3,13,243,131,217,85,6,26
4478,87,0,11,6,457,5,106,15,17,53
2350,87,0,3,8,623,53,178,23,17,133
1118,87,0,10,5,544,13,85,8,6,29
1491,87,0,3,7,162,33,124,40,28,172
4507,87,0,6,8,631,28,491,30,14,56
7023,87,0,6,4,189,2,55,0,5,12
6977,87,0,10,13,1073,0,629,145,37,37
4042,87,0,4,4,91,3,52,2,1,31
7274,87,0,4,10,736,163,818,212,163,61
2902,87,0,1,3,19,4,12,2,2,6
3332,87,0,3,4,64,4,68,7,5,17
7433,87,0,3,4,64,4,68,7,5,17
9386,88,0,5,6,274,0,21,4,6,15
5176,88,0,1,3,7,6,13,7,6,14
10323,88,0,4,5,205,7,41,3,2,46
4682,88,0,2,8,99,27,102,28,48,6
3083,88,0,6,5,215,13,87,17,17,24
8015,88,0,4,9,714,76,395,116,0,12
1745,88,0,4,9,714,76,395,116,0,12
3136,88,0,5,11,317,25,265,25,19,12
6991,88,0,9,6,537,6,42,16,6,30
8132,88,0,9,8,565,6,65,0,6,19
503,88,0,2,3,13,1,29,3,0,7
8148,88,0,6,12,285,28,242,55,114,135
2736,88,0,5,11,366,124,156,71,78,54
8162,88,0,1,3,4,1,11,6,2,2
692,88,0,1,2,4,2,5,0,0,5
7706,88,0,11,5,350,104,189,197,151,57
9298,89,0,4,8,1252,0,465,46,35,0
2986,89,0,1,2,7,2,4,2,1,4
10812,89,0,2,3,37,0,46,4,3,0
2909,89,0,8,6,934,24,230,16,24,36
6974,89,0,6,5,518,42,742,55,56,84
9140,89,0,2,4,51,4,24,4,7,1
4554,89,0,3,8,171,45,73,59,10,90
7791,89,0,1,3,12,1,6,0,1,5
5455,89,0,2,4,99,0,15,2,1,5
7960,89,0,3,13,734,22,350,151,25,100
3426,89,0,5,13,1045,61,338,60,46,46
5316,89,0,2,4,36,4,18,6,2,18
1404,89,0,5,3,51,23,82,33,0,42
10598,89,0,2,3,12,1,16,4,1,3
8212,89,0,3,4,85,15,27,13,13,21
3233,89,0,7,11,562,21,464,28,10,32
7892,89,0,2,3,6,4,25,15,12,13
2975,89,0,6,9,717,42,864,219,30,84
5043,89,0,4,5,7,23,78,133,49,144
3104,89,0,5,12,830,59,968,51,79,19
10854,90,0,2,3,29,0,14,0,0,2
7419,90,0,2,3,8,3,19,0,2,3
5558,90,0,4,4,1020,31,430,62,63,79
832,90,0,8,10,561,14,113,10,14,35
4964,90,0,2,4,680,11,392,75,0,0
11030,90,0,1,2,9,0,3,0,0,4
4587,90,0,3,7,162,25,53,16,0,10
450,90,0,1,4,67,15,80,17,11,80
11031,90,0,1,3,26,1,10,2,0,1
4990,90,0,11,8,524,0,134,28,28,155
221,90,0,3,4,138,3,38,4,0,59
4351,90,0,1,2,18,2,10,0,0,25
1357,90,0,2,5,856,59,487,58,29,73
5667,90,0,9,4,1013,30,399,60,46,153
8867,90,0,4,5,864,134,768,150,38,172
2747,90,0,4,5,864,134,768,150,38,172
7422,90,0,5,7,85,44,54,102,78,6
4148,90,0,5,6,164,24,103,12,3,42
9516,90,0,9,10,620,54,239,99,98,119
1291,90,0,6,4,152,9,121,12,12,45
1833,91,0,2,4,68,8,18,19,8,12
7270,91,0,2,13,908,48,217,32,12,24
8182,91,0,3,4,53,3,49,7,4,5
10394,91,0,4,5,675,144,133,94,192,241
1142,91,0,3,9,208,7,82,30,66,35
451,91,0,1,2,9,0,7,2,0,4
7128,91,0,1,2,4,0,5,0,1,5
10678,91,0,11,10,653,17,170,34,26,17
7755,91,0,9,4,350,3,39,0,0,19
4754,91,0,2,4,30,11,33,13,6,29
20,91,0,2,4,43,12,23,29,15,61
2246,91,0,2,4,43,12,23,29,15,61
10307,91,0,6,8,369,9,87,12,14,34
2147,91,0,4,11,736,63,946,219,189,126
10590,91,0,4,10,794,73,573,0,29,14
6565,91,0,11,9,1012,80,498,0,16,176
6619,91,0,1,3,22,1,13,4,0,4
4817,91,0,1,2,3,2,7,0,4,2
4508,92,0,2,5,203,35,305,46,17,227
4843,92,0,2,5,203,35,305,46,17,227
9197,92,0,2,3,32,0,5,2,0,8
6237,92,0,23,1,81,4,33,5,2,291
6515,92,0,2,3,6,2,18,2,8,14
5954,92,0,5,4,76,14,74,13,5,10
7938,92,0,3,10,350,8,66,17,4,4
961,92,0,7,5,133,27,421,13,195,71
1764,92,0,5,5,100,2,128,23,7,10
1916,92,0,7,6,188,3,180,20,3,43
6941,92,0,2,2,17,8,12,11,15,32
5562,92,0,7,10,502,12,109,16,6,90
1517,92,0,1,3,3,9,13,2,12,12
7286,92,0,2,2,13,6,15,3,5,13
4687,92,0,3,9,674,92,736,39,0,92
5631,92,0,5,8,202,47,197,55,42,149
1951,92,0,11,8,228,122,122,208,129,30
123,92,0,4,4,544,35,133,23,151,107
9451,92,0,10,9,811,76,428,99,137,107
7396,92,0,5,12,342,51,936,207,35,26
3298,92,0,9,9,856,0,76,12,9,199
6730,92,1,2,3,34,1,14,0,0,5
9916,92,1,2,3,34,1,14,0,0,5
2227,92,0,3,5,45,47,52,21,20,25
946,92,0,3,5,45,47,52,21,20,25
3745,92,0,3,3,5,36,7,0,10,45
4094,92,0,5,5,201,2,43,3,5,35
8588,92,0,5,5,201,2,43,3,5,35
3916,92,0,7,12,639,8,166,11,8,58
9135,92,0,1,2,13,2,21,4,0,24
1755,93,0,1,4,30,11,25,29,1,18
2875,93,1,3,13,444,44,382,11,8,17
2008,93,0,4,9,372,23,384,250,12,108
10925,93,0,3,11,255,31,446,40,56,175
1604,93,0,2,6,184,2,19,8,8,4
5389,93,0,6,5,238,17,68,8,10,6
2878,93,0,4,7,162,31,127,8,17,69
4440,93,0,8,6,509,0,27,0,0,10
1324,93,0,3,3,23,3,21,3,19,22
6262,93,0,3,8,816,42,450,55,56,154
3628,93,0,2,2,4,8,11,19,12,26
3641,93,0,2,3,10,2,15,2,1,6
322,93,0,2,3,29,1,11,0,0,0
175,93,0,8,8,656,80,455,52,107,93
6988,93,0,8,8,656,80,455,52,107,93
8204,93,0,4,9,482,35,553,72,160,17
7476,93,0,5,10,928,63,254,0,12,12
5221,93,0,10,5,714,8,99,11,0,47
8970,93,0,6,7,371,22,39,6,0,92
9286,93,0,5,4,407,28,100,120,74,18
5831,93,0,5,5,1017,50,500,65,50,133
1010,94,0,1,3,41,0,17,3,1,16
11074,94,0,3,10,494,92,391,194,11,241
5896,94,0,4,6,272,7,80,20,7,11
3515,94,0,4,4,87,13,34,10,6,10
5324,94,0,5,6,173,43,118,46,27,15
6534,94,0,2,3,29,0,29,0,5,4
8373,94,0,1,3,1,3,6,10,0,9
3829,94,0,1,3,1,3,6,10,0,9
4501,94,0,3,9,292,127,635,132,127,165
4179,94,0,1,3,8,9,9,2,5,22
2292,94,0,1,3,5,4,8,2,0,5
9239,94,0,2,4,92,4,18,3,3,6
8953,94,0,1,3,27,0,5,0,0,3
10258,94,0,1,3,27,0,5,0,0,3
3520,94,0,4,7,162,28,818,0,28,56
10402,94,0,1,3,25,1,9,2,1,1
11114,94,0,2,3,25,4,9,6,8,32
9553,94,0,0,3,0,2,3,4,1,5
6055,94,0,5,8,546,72,376,94,145,72
4786,94,0,10,12,555,82,257,93,61,61
5015,94,0,2,3,68,6,38,3,6,41
8560,94,0,6,7,351,16,156,7,5,145
3469,94,0,3,3,19,18,33,24,1,8
5885,94,0,4,4,73,3,90,12,1,32
3310,94,0,4,4,73,3,90,12,1,32
2134,94,0,5,8,263,5,233,69,41,83
2532,95,0,2,6,982,73,351,56,14,175
2579,95,0,6,9,495,33,255,11,33,8
3117,95,0,6,5,264,0,21,12,6,147
5623,95,0,1,2,15,4,13,0,0,19
4789,95,0,4,5,769,22,500,210,143,33
9523,95,0,0,3,5,0,8,2,0,0
5268,95,0,1,4,17,8,14,10,4,3
1545,95,0,7,5,120,19,206,25,19,54
2254,95,0,9,5,627,120,414,121,80,93
2661,95,0,2,4,12,4,2,10,6,10
3130,95,0,2,4,12,4,2,10,6,10
5847,95,0,7,10,312,21,206,102,92,149
5863,95,0,6,8,359,0,134,13,26,123
999,95,0,6,11,490,44,125,29,20,22
2931,95,0,6,9,737,21,106,55,63,210
1890,95,0,1,2,11,1,4,2,0,7
5589,95,0,9,10,631,0,115,10,7,30
10172,95,0,4,11,456,19,832,75,118,38
6729,95,0,4,11,456,19,832,75,118,38
10492,96,0,0,3,2,0,5,2,0,1
2939,96,0,4,4,751,127,687,20,15,31
5948,96,0,4,5,143,6,52,11,8,17
574,96,0,1,4,14,36,11,3,26,35
3266,96,0,1,4,14,36,11,3,26,35
10500,96,0,3,4,19,1,20,16,14,28
7987,96,0,8,6,346,17,48,23,13,13
1135,96,0,3,4,18,2,19,0,2,6
24,96,0,3,4,18,2,19,0,2,6
7244,96,0,2,4,48,5,48,6,10,7
1966,96,0,6,10,684,100,801,21,66,0
7789,96,0,6,10,684,100,801,21,66,0
3336,96,0,2,5,712,0,45,0,0,191
5644,96,0,5,7,309,3,24,4,3,20
1295,96,0,6,7,231,65,196,38,71,124
6663,96,0,3,4,144,0,7,0,0,6
10262,96,0,3,3,8,2,15,0,10,18
456,96,0,2,3,1,11,5,4,6,9
3270,96,0,3,3,12,23,38,30,18,7
5748,96,0,5,6,115,27,44,4,146,139
8952,96,0,6,10,397,46,288,20,38,70
3921,96,0,4,4,24,1,108,29,29,14
9826,96,0,5,10,899,102,838,133,102,40
5830,96,0,5,10,899,102,838,133,102,40
8310,96,0,10,7,897,126,196,91,112,37
6382,97,0,1,3,25,0,11,3,0,15
8439,97,0,6,4,734,26,70,11,44,17
7613,97,0,5,6,166,5,107,11,8,29
48,97,0,4,3,136,1,12,0,3,32
5046,97,0,10,7,756,138,354,160,169,61
3231,97,0,1,3,5,4,10,2,2,7
7181,97,0,2,3,35,0,13,2,0,2
1663,97,0,2,2,20,2,14,3,0,10
5441,97,0,5,6,267,6,54,8,3,50
8602,97,0,7,11,412,172,153,150,105,57
9925,97,0,4,3,127,1,56,0,1,31
9499,97,0,3,7,1279,15,287,20,0,15
6568,97,0,2,3,11,0,36,15,5,12
3032,97,0,4,4,28,34,62,11,14,44
5153,97,0,11,11,1004,59,265,115,59,27
4127,97,0,11,11,1004,59,265,115,59,27
9940,97,0,6,4,382,114,276,75,124,38
7527,97,0,2,3,6,6,29,12,15,8
3406,97,0,3,7,138,33,87,28,24,12
9771,97,0,5,5,104,20,101,24,15,5
6722,98,0,10,7,479,28,136,75,14,35
213,98,0,2,3,35,0,11,0,0,2
8541,98,0,2,4,8,4,10,6,7,6
8475,98,0,0,0,20,2,1582,1,2,1
8070,98,0,3,5,199,12,31,3,12,7
313,98,0,6,10,901,61,757,186,163,20
9757,98,0,5,12,997,15,414,99,30,76
2088,98,0,5,12,997,15,414,99,30,76
2320,98,0,11,6,508,11,59,23,5,29
966,98,0,6,11,538,13,91,17,6,26
9706,98,0,2,3,62,1,20,4,0,7
3979,98,0,6,8,982,17,672,23,34,51
5602,98,0,8,12,466,22,432,147,113,102
2202,98,0,1,4,44,2,11,2,3,7
9645,98,0,9,10,920,138,168,36,46,30
7230,98,0,4,7,459,0,24,6,0,4
5675,98,0,4,7,459,0,24,6,0,4
4974,98,0,4,9,433,89,650,16,102,102
5687,98,0,7,12,563,50,774,28,31,187
5871,98,0,6,6,73,28,217,10,24,115
3846,98,0,6,4,192,5,53,0,5,15
10001,98,0,2,3,5,17,17,13,14,34
2831,99,0,7,10,453,38,279,188,38,183
868,99,0,2,3,54,0,7,0,0,4
7212,99,0,2,3,54,0,7,0,0,4
1743,99,0,2,5,273,86,208,177,14,43
2415,99,0,5,5,362,17,398,80,35,61
7947,99,0,1,3,24,0,8,0,1,4
2106,99,0,1,3,0,6,3,7,6,12
3363,99,0,1,3,0,6,3,7,6,12
8595,99,0,1,3,55,0,6,2,0,4
7232,99,0,1,3,55,0,6,2,0,4
7829,99,1,2,2,15,6,8,7,4,25
9977,99,0,9,5,321,11,309,33,26,34
10142,99,0,5,11,372,18,126,47,48,78
5263,99,0,1,3,5,10,13,3,8,16
22,99,0,6,5,185,2,88,15,5,14
528,99,0,5,10,267,38,701,149,165,63
4070,99,0,8,4,169,24,553,188,0,144
